instance_id,instance_size,min_span_tree_weight,algorithm_id,tour_length,runtime
18,4,658.1201157447358,6,1210.369164763274,0.47500012442469597
23,4,1306.4448503654337,6,2315.4767091822882,0.47500012442469597
27,4,1235.2485576778513,6,2052.054186810215,0.47500012442469597
36,4,1404.1535872211011,6,2069.154339100375,0.44999970123171806
7,4,691.4546970274489,4,1310.264037616293,0.44499989598989487
34,4,1158.5101104976666,6,1947.6949749452483,0.44000009074807167
30,4,629.1448111584872,6,1090.959709142517,0.43000001460313797
43,4,1207.7320252345105,6,1926.8996732639712,0.43000001460313797
33,4,897.6066980276341,6,1565.1169975736411,0.41999993845820427
25,4,1330.9869924163454,6,2234.8127499603534,0.40999986231327057
35,4,856.8572237942319,4,1607.7693358286565,0.40999986231327057
0,4,1385.8971233756263,2,2253.994468147513,0.4050000570714474
40,4,1112.3930370105836,6,1789.2355656021093,0.4050000570714474
39,4,736.3369652757415,6,1364.2899889964654,0.3900001756846905
49,4,637.3630010167466,6,1034.641996041465,0.38499990478157997
0,4,1385.8971233756263,3,2253.994468147513,0.3750002942979336
21,4,843.8313642468135,5,1360.0270635702386,0.36499975249171257
22,4,1268.295009120011,4,2124.8228184807112,0.3599999472498894
22,4,1268.295009120011,5,1927.069816397625,0.3599999472498894
16,4,1020.5922069943497,4,1746.336652374402,0.3450000658631325
29,4,1398.9427583281397,6,2689.7010625818834,0.3300001844763756
42,4,1039.2116595334865,5,2024.978873433401,0.3300001844763756
0,4,1385.8971233756263,1,2192.42594879295,0.3250003792345524
42,4,1039.2116595334865,6,2024.978873433401,0.3249999135732651
28,4,917.6790800334282,6,1816.118282205729,0.3200001083314419
31,4,1260.1988582345434,6,2402.3820679147893,0.3200001083314419
37,4,975.180834084088,6,1566.4176732610797,0.3200001083314419
38,4,990.9151674323698,5,1619.0186620891022,0.31999964267015457
45,4,1022.2468971669898,6,1852.2119330387063,0.3150003030896187
47,4,1301.971669778022,6,2207.0995428371743,0.3150003030896187
20,4,1297.7656772475164,5,2201.1332657739144,0.3149998374283314
32,4,1421.391066944009,6,2365.2265700754574,0.3149998374283314
46,4,935.5709324136014,5,1630.0629369890007,0.3149998374283314
34,4,1158.5101104976666,4,1947.6949749452488,0.3100000321865082
35,4,856.8572237942319,6,1599.0785608323522,0.3100000321865082
49,4,637.3630010167466,1,1034.641996041465,0.3100000321865082
49,4,637.3630010167466,5,1034.641996041465,0.3000004217028618
37,4,975.180834084088,5,1566.4176732610797,0.2999999560415745
47,4,1301.971669778022,4,2207.099542837175,0.2999999560415745
27,4,1235.2485576778513,5,2052.054186810215,0.2950001507997513
48,4,1055.6810776291445,6,1998.469495037844,0.2950001507997513
1,4,863.0420060032819,4,1665.2315097989872,0.2900003455579281
33,4,897.6066980276341,5,1565.1169975736411,0.2900003455579281
31,4,1260.1988582345434,5,2402.3820679147893,0.2899998798966408
40,4,1112.3930370105836,5,1789.2355656021093,0.2899998798966408
26,4,1622.0620302734521,5,2521.556332645624,0.2850000746548176
29,4,1398.9427583281397,5,2689.7010625818834,0.2850000746548176
30,4,629.1448111584872,5,1090.959709142517,0.2850000746548176
36,4,1404.1535872211011,5,2069.154339100375,0.2850000746548176
45,4,1022.2468971669898,5,1852.2119330387063,0.2850000746548176
46,4,935.5709324136014,6,1630.0629369890007,0.2850000746548176
23,4,1306.4448503654337,5,2315.4767091822882,0.2800002694129944
41,4,1079.6735708851247,5,2108.4714130290513,0.2800002694129944
24,4,712.2880572443871,5,1378.3760697447992,0.2799998037517071
28,4,917.6790800334282,5,1816.118282205729,0.2799998037517071
32,4,1421.391066944009,5,2365.2265700754574,0.2749999985098839
34,4,1158.5101104976666,5,1947.6949749452483,0.2749999985098839
35,4,856.8572237942319,5,1599.0785608323522,0.2749999985098839
43,4,1207.7320252345105,4,1926.8996732639712,0.2749999985098839
25,4,1330.9869924163454,5,2234.8127499603534,0.2699997276067734
44,4,1656.1420886097212,5,2747.586086256875,0.2699997276067734
49,4,637.3630010167466,4,1034.641996041465,0.2699997276067734
48,4,1055.6810776291445,5,1998.469495037844,0.2650003880262375
17,4,893.5803713408268,4,1588.1032291360184,0.2649999223649502
0,4,1385.8971233756263,0,2192.42594879295,0.2500000409781933
2,4,1159.5141732761306,4,1909.29080668104,0.23999996483325958
4,4,1497.740759338535,4,2598.0970652685733,0.22500008344650269
8,4,1254.2312922281837,4,2209.7060433336223,0.2200002782046795
5,4,1105.9971796709165,4,1781.5362236942801,0.21500000730156898
6,4,883.728580371754,4,1672.008353041331,0.2100002020597458
14,4,1098.1658939896106,4,1776.1430322472365,0.20499993115663528
10,4,1282.2975040372319,4,1903.9163583201437,0.2000001259148121
46,4,935.5709324136014,1,1630.0629369890007,0.2000001259148121
13,4,756.8260008989116,4,1349.2726229670943,0.19499985501170158
7,4,691.4546970274489,1,1310.2640376162926,0.1900000497698784
11,4,911.3279471673669,4,1640.0432550894661,0.1900000497698784
18,4,658.1201157447358,4,1222.7801904799696,0.169999897480011
19,4,815.9255582260643,4,1439.0796322719618,0.1600002869963646
38,4,990.9151674323698,4,1619.0186620891022,0.1550000160932541
39,4,736.3369652757415,4,1364.2899889964654,0.1550000160932541
27,4,1235.2485576778513,4,2085.201497551583,0.15499955043196678
45,4,1022.2468971669898,4,1910.010942395225,0.1500002108514309
20,4,1297.7656772475164,4,2201.1332657739144,0.14999974519014359
21,4,843.8313642468135,4,1360.0270635702386,0.14999974519014359
37,4,975.180834084088,4,1566.41767326108,0.14999974519014359
16,4,1020.5922069943497,2,1894.3257214872447,0.1449999399483204
23,4,1306.4448503654337,1,2315.4767091822882,0.1449999399483204
26,4,1622.0620302734521,4,2521.556332645624,0.1400001347064972
28,4,917.6790800334282,4,1816.118282205729,0.13999966904520988
32,4,1421.391066944009,4,2387.5799718689204,0.13999966904520988
23,4,1306.4448503654337,4,2408.8531231936086,0.135000329464674
33,4,897.6066980276341,4,1565.1169975736411,0.135000329464674
36,4,1404.1535872211011,4,2069.1543391003756,0.135000329464674
24,4,712.2880572443871,4,1386.1218646479635,0.1349998638033867
25,4,1330.9869924163454,4,2234.8127499603534,0.1349998638033867
30,4,629.1448111584872,4,1090.959709142517,0.1349998638033867
31,4,1260.1988582345434,4,2434.8119860345014,0.1349998638033867
41,4,1079.6735708851247,4,2108.4714130290513,0.1349998638033867
44,4,1656.1420886097212,4,2747.586086256875,0.1349998638033867
46,4,935.5709324136014,4,1694.1017491903492,0.1349998638033867
29,4,1398.9427583281397,4,2689.7010625818834,0.1300000585615635
42,4,1039.2116595334865,4,2024.978873433401,0.1300000585615635
48,4,1055.6810776291445,4,1998.469495037844,0.1300000585615635
42,4,1039.2116595334865,0,2024.978873433401,0.1000002957880497
7,4,691.4546970274489,3,1315.714240836751,0.09999983012676239
17,4,893.5803713408268,1,1535.6546192223236,0.0950000248849392
7,4,691.4546970274489,2,1310.264037616293,0.090000219643116
15,4,1343.47519691314,1,2138.3550305339004,0.090000219643116
16,4,1020.5922069943497,1,1746.3366523744019,0.090000219643116
5,4,1105.9971796709165,1,1781.5362236942804,0.0849999487400055
1,4,863.0420060032819,1,1665.2315097989872,0.0750003382563591
25,4,1330.9869924163454,0,2234.8127499603534,0.0750003382563591
37,4,975.180834084088,1,1566.4176732610792,0.07499987259507179
40,4,1112.3930370105836,1,1789.235565602109,0.07499987259507179
9,4,817.7447279644409,1,1408.1005528700653,0.0700000673532486
11,4,911.3279471673669,1,1640.0432550894661,0.0700000673532486
18,4,658.1201157447358,1,1210.369164763274,0.0700000673532486
19,4,815.9255582260643,1,1333.569345315297,0.0700000673532486
45,4,1022.2468971669898,1,1852.211933038706,0.0700000673532486
2,4,1159.5141732761306,1,1649.857556764215,0.0650002621114254
27,4,1235.2485576778513,1,2052.0541868102146,0.0650002621114254
42,4,1039.2116595334865,1,2024.978873433401,0.0650002621114254
4,4,1497.740759338535,1,2472.0063555054576,0.06499979645013809
8,4,1254.2312922281837,1,2209.706043333623,0.06499979645013809
24,4,712.2880572443871,1,1378.3760697447988,0.06499979645013809
25,4,1330.9869924163454,1,2234.8127499603534,0.06499979645013809
29,4,1398.9427583281397,1,2689.701062581884,0.06499979645013809
30,4,629.1448111584872,1,1090.959709142517,0.06499979645013809
34,4,1158.5101104976666,1,1947.6949749452483,0.06499979645013809
43,4,1207.7320252345105,1,1926.8996732639712,0.06499979645013809
44,4,1656.1420886097212,1,2747.5860862568743,0.06499979645013809
3,4,1325.5372386327385,1,2090.4856029031644,0.059999991208314896
6,4,883.728580371754,1,1672.008353041331,0.059999991208314896
10,4,1282.2975040372319,1,1903.9163583201437,0.059999991208314896
12,4,1104.7124470424353,1,1974.2238040700474,0.059999991208314896
14,4,1098.1658939896106,1,1776.143032247237,0.059999991208314896
17,4,893.5803713408268,2,1588.1032291360184,0.059999991208314896
20,4,1297.7656772475164,1,2201.1332657739154,0.059999991208314896
28,4,917.6790800334282,1,1816.118282205729,0.059999991208314896
31,4,1260.1988582345434,1,2402.382067914789,0.059999991208314896
32,4,1421.391066944009,1,2365.226570075457,0.059999991208314896
35,4,856.8572237942319,1,1599.0785608323522,0.059999991208314896
39,4,736.3369652757415,1,1364.2899889964651,0.059999991208314896
41,4,1079.6735708851247,1,2108.471413029051,0.059999991208314896
13,4,756.8260008989116,1,1349.2726229670943,0.0550001859664917
33,4,897.6066980276341,1,1565.1169975736411,0.0550001859664917
7,4,691.4546970274489,0,1310.2640376162929,0.05499972030520439
21,4,843.8313642468135,1,1360.0270635702386,0.05499972030520439
38,4,990.9151674323698,1,1619.0186620891022,0.05499972030520439
1,4,863.0420060032819,3,1665.2315097989872,0.0500003807246685
1,4,863.0420060032819,0,1665.2315097989872,0.049999915063381195
1,4,863.0420060032819,2,1665.2315097989872,0.049999915063381195
2,4,1159.5141732761306,2,1909.29080668104,0.049999915063381195
15,4,1343.47519691314,0,2138.3550305339,0.049999915063381195
16,4,1020.5922069943497,3,1746.336652374402,0.049999915063381195
17,4,893.5803713408268,0,1535.6546192223236,0.049999915063381195
17,4,893.5803713408268,3,1588.1032291360184,0.049999915063381195
20,4,1297.7656772475164,2,2201.1332657739144,0.049999915063381195
22,4,1268.295009120011,1,1927.069816397625,0.049999915063381195
26,4,1622.0620302734521,1,2521.556332645624,0.049999915063381195
36,4,1404.1535872211011,1,2069.154339100375,0.049999915063381195
37,4,975.180834084088,2,1566.41767326108,0.049999915063381195
47,4,1301.971669778022,1,2207.0995428371752,0.049999915063381195
5,4,1105.9971796709165,2,1854.951068394697,0.045000109821558
8,4,1254.2312922281837,2,2209.7060433336223,0.045000109821558
15,4,1343.47519691314,2,2251.993300729421,0.045000109821558
16,4,1020.5922069943497,0,1746.336652374402,0.045000109821558
39,4,736.3369652757415,2,1390.1351370023513,0.045000109821558
48,4,1055.6810776291445,1,1998.469495037844,0.045000109821558
37,4,975.180834084088,3,1566.4176732610797,0.04499964416027069
6,4,883.728580371754,2,1681.3739681225284,0.0400003045797348
13,4,756.8260008989116,2,1392.9085436651326,0.0400003045797348
15,4,1343.47519691314,3,2251.9933007294217,0.0400003045797348
19,4,815.9255582260643,2,1439.079632271962,0.0400003045797348
35,4,856.8572237942319,0,1599.0785608323522,0.0400003045797348
40,4,1112.3930370105836,2,1789.2355656021093,0.0400003045797348
40,4,1112.3930370105836,3,2077.6635991915005,0.0400003045797348
43,4,1207.7320252345105,0,1926.8996732639712,0.0400003045797348
45,4,1022.2468971669898,2,1910.010942395225,0.0400003045797348
46,4,935.5709324136014,2,1630.0629369890007,0.0400003045797348
2,4,1159.5141732761306,3,1649.8575567642151,0.039999838918447495
3,4,1325.5372386327385,2,2090.4856029031644,0.039999838918447495
4,4,1497.740759338535,0,2472.006355505457,0.039999838918447495
5,4,1105.9971796709165,0,1781.5362236942801,0.039999838918447495
5,4,1105.9971796709165,3,1854.951068394697,0.039999838918447495
9,4,817.7447279644409,0,1408.100552870065,0.039999838918447495
11,4,911.3279471673669,2,1777.4139767296356,0.039999838918447495
14,4,1098.1658939896106,2,1776.1430322472365,0.039999838918447495
14,4,1098.1658939896106,3,1776.1430322472365,0.039999838918447495
18,4,658.1201157447358,2,1222.7801904799699,0.039999838918447495
22,4,1268.295009120011,2,1927.0698163976244,0.039999838918447495
31,4,1260.1988582345434,3,2402.3820679147893,0.039999838918447495
39,4,736.3369652757415,0,1364.2899889964654,0.039999838918447495
45,4,1022.2468971669898,3,1910.010942395225,0.039999838918447495
2,4,1159.5141732761306,0,1649.857556764215,0.0350000336766243
3,4,1325.5372386327385,0,2090.4856029031644,0.0350000336766243
3,4,1325.5372386327385,3,2090.4856029031644,0.0350000336766243
4,4,1497.740759338535,2,2598.0970652685737,0.0350000336766243
4,4,1497.740759338535,3,2598.0970652685737,0.0350000336766243
6,4,883.728580371754,0,1672.0083530413308,0.0350000336766243
6,4,883.728580371754,3,1672.008353041331,0.0350000336766243
8,4,1254.2312922281837,0,2209.7060433336223,0.0350000336766243
8,4,1254.2312922281837,3,2248.053558603983,0.0350000336766243
9,4,817.7447279644409,2,1408.1005528700653,0.0350000336766243
10,4,1282.2975040372319,0,1903.9163583201434,0.0350000336766243
10,4,1282.2975040372319,2,1903.9163583201437,0.0350000336766243
11,4,911.3279471673669,0,1640.0432550894661,0.0350000336766243
12,4,1104.7124470424353,0,1974.2238040700477,0.0350000336766243
13,4,756.8260008989116,0,1349.272622967094,0.0350000336766243
14,4,1098.1658939896106,0,1776.1430322472365,0.0350000336766243
18,4,658.1201157447358,0,1210.3691647632738,0.0350000336766243
19,4,815.9255582260643,3,1439.079632271962,0.0350000336766243
20,4,1297.7656772475164,0,2201.1332657739144,0.0350000336766243
20,4,1297.7656772475164,3,2201.1332657739144,0.0350000336766243
21,4,843.8313642468135,0,1360.0270635702386,0.0350000336766243
21,4,843.8313642468135,2,1431.136784998682,0.0350000336766243
21,4,843.8313642468135,3,1431.136784998682,0.0350000336766243
22,4,1268.295009120011,0,1927.0698163976244,0.0350000336766243
22,4,1268.295009120011,3,2124.8228184807112,0.0350000336766243
23,4,1306.4448503654337,3,2408.8531231936086,0.0350000336766243
24,4,712.2880572443871,2,1386.1218646479635,0.0350000336766243
24,4,712.2880572443871,3,1386.1218646479635,0.0350000336766243
25,4,1330.9869924163454,3,2234.8127499603534,0.0350000336766243
26,4,1622.0620302734521,0,2521.5563326456236,0.0350000336766243
26,4,1622.0620302734521,2,2844.3837729465104,0.0350000336766243
26,4,1622.0620302734521,3,2521.556332645624,0.0350000336766243
28,4,917.6790800334282,3,1816.118282205729,0.0350000336766243
29,4,1398.9427583281397,0,2689.7010625818834,0.0350000336766243
29,4,1398.9427583281397,2,2689.7010625818834,0.0350000336766243
30,4,629.1448111584872,0,1090.959709142517,0.0350000336766243
31,4,1260.1988582345434,0,2402.3820679147893,0.0350000336766243
31,4,1260.1988582345434,2,2434.8119860345014,0.0350000336766243
32,4,1421.391066944009,0,2365.226570075457,0.0350000336766243
32,4,1421.391066944009,2,2387.5799718689204,0.0350000336766243
33,4,897.6066980276341,2,1565.1169975736411,0.0350000336766243
34,4,1158.5101104976666,0,1947.6949749452483,0.0350000336766243
34,4,1158.5101104976666,2,1947.6949749452483,0.0350000336766243
35,4,856.8572237942319,2,1599.0785608323522,0.0350000336766243
36,4,1404.1535872211011,0,2069.154339100375,0.0350000336766243
36,4,1404.1535872211011,3,2069.154339100375,0.0350000336766243
38,4,990.9151674323698,3,1619.0186620891022,0.0350000336766243
41,4,1079.6735708851247,2,2108.4714130290513,0.0350000336766243
44,4,1656.1420886097212,0,2747.5860862568748,0.0350000336766243
44,4,1656.1420886097212,2,2747.586086256875,0.0350000336766243
44,4,1656.1420886097212,3,2747.586086256875,0.0350000336766243
46,4,935.5709324136014,0,1630.0629369890005,0.0350000336766243
46,4,935.5709324136014,3,1694.101749190349,0.0350000336766243
47,4,1301.971669778022,0,2207.0995428371743,0.0350000336766243
47,4,1301.971669778022,2,2396.818621003528,0.0350000336766243
48,4,1055.6810776291445,2,2010.0248853743067,0.0350000336766243
48,4,1055.6810776291445,3,2010.0248853743067,0.0350000336766243
49,4,637.3630010167466,0,1034.641996041465,0.0350000336766243
49,4,637.3630010167466,3,1034.641996041465,0.0350000336766243
19,4,815.9255582260643,0,1333.5693453152967,0.03499956801533699
27,4,1235.2485576778513,0,2052.054186810215,0.03499956801533699
36,4,1404.1535872211011,2,2069.154339100375,0.03499956801533699
40,4,1112.3930370105836,0,1789.235565602109,0.03499956801533699
45,4,1022.2468971669898,0,1852.2119330387063,0.03499956801533699
12,4,1104.7124470424353,3,1974.2238040700477,0.0300002284348011
25,4,1330.9869924163454,2,2234.8127499603534,0.0300002284348011
27,4,1235.2485576778513,2,2052.054186810215,0.0300002284348011
27,4,1235.2485576778513,3,2085.2014975515835,0.0300002284348011
32,4,1421.391066944009,3,2387.5799718689204,0.0300002284348011
35,4,856.8572237942319,3,1607.7693358286565,0.0300002284348011
38,4,990.9151674323698,0,1619.0186620891022,0.0300002284348011
39,4,736.3369652757415,3,1390.1351370023513,0.0300002284348011
41,4,1079.6735708851247,3,2108.471413029051,0.0300002284348011
42,4,1039.2116595334865,2,2032.670375684742,0.0300002284348011
49,4,637.3630010167466,2,1057.9896828967155,0.0300002284348011
9,4,817.7447279644409,3,1408.1005528700653,0.029999762773513794
10,4,1282.2975040372319,3,2102.5704664391,0.029999762773513794
11,4,911.3279471673669,3,1640.0432550894661,0.029999762773513794
12,4,1104.7124470424353,2,1974.2238040700477,0.029999762773513794
13,4,756.8260008989116,3,1349.2726229670943,0.029999762773513794
18,4,658.1201157447358,3,1222.7801904799699,0.029999762773513794
23,4,1306.4448503654337,0,2315.476709182288,0.029999762773513794
23,4,1306.4448503654337,2,2408.8531231936086,0.029999762773513794
24,4,712.2880572443871,0,1378.376069744799,0.029999762773513794
28,4,917.6790800334282,0,1816.118282205729,0.029999762773513794
28,4,917.6790800334282,2,1816.118282205729,0.029999762773513794
29,4,1398.9427583281397,3,2693.4654390080345,0.029999762773513794
30,4,629.1448111584872,2,1090.959709142517,0.029999762773513794
33,4,897.6066980276341,0,1565.1169975736411,0.029999762773513794
33,4,897.6066980276341,3,1565.1169975736411,0.029999762773513794
34,4,1158.5101104976666,3,2060.7014256422153,0.029999762773513794
37,4,975.180834084088,0,1566.4176732610797,0.029999762773513794
38,4,990.9151674323698,2,1619.0186620891022,0.029999762773513794
41,4,1079.6735708851247,0,2108.471413029051,0.029999762773513794
42,4,1039.2116595334865,3,2032.6703756847419,0.029999762773513794
43,4,1207.7320252345105,2,2281.122487986882,0.029999762773513794
43,4,1207.7320252345105,3,1926.8996732639712,0.029999762773513794
47,4,1301.971669778022,3,2207.0995428371743,0.029999762773513794
48,4,1055.6810776291445,0,1998.469495037844,0.029999762773513794
30,4,629.1448111584872,3,1186.7408576451044,0.024999957531690598
78,5,1558.1506079642459,5,2249.9778259497766,3.6449995823204517
95,5,1584.670173690327,6,2584.4060527487595,1.815000083297491
57,5,884.6256854062165,6,1532.1942145983012,1.7599998973309994
59,5,1206.5815097525847,6,1710.3324402728172,1.7349999397993088
74,5,936.4796890377315,6,1597.9160049442594,1.4449995942413807
85,5,1101.886328793242,6,2022.987147432641,1.4200001023709774
93,5,1133.925192693276,5,1986.26632319989,1.3949996791779995
50,5,1247.9936399361197,6,1915.4792203047145,1.2400001287460327
83,5,1855.8232521134737,6,2672.524756810737,1.1550001800060272
92,5,1117.1473332810053,6,1861.9731578848084,1.120000146329403
55,5,1259.1855640325919,1,1999.1540260318254,1.1149998754262924
71,5,1650.5048958306124,6,2630.708571418748,1.0899999178946018
58,5,1768.2117668652797,6,2524.9343051843125,0.9899996221065521
54,5,1168.064592307564,6,1743.329748561617,0.9849998168647289
64,5,1055.659449478394,6,1928.6498707242145,0.9849998168647289
87,5,908.0934266645307,6,1503.1184074774803,0.969999935477972
88,5,1297.2979616072162,6,2217.5946528975846,0.9599998593330383
68,5,1591.9084693530253,6,2235.2630005077226,0.9400001727044582
84,5,1233.1138210757197,6,2152.725152019396,0.9399997070431709
55,5,1259.1855640325919,6,1999.1540260318266,0.9349999018013477
57,5,884.6256854062165,3,1610.5452745250147,0.9349999018013477
51,5,1345.9096027950316,6,1986.2883969473676,0.9300000965595245
65,5,1282.6740276617209,6,2213.5230282591256,0.9250002913177013
80,5,1751.1627115983506,6,2501.0006940985704,0.9149997495114803
70,5,1629.1296940298462,6,2623.161886667489,0.8950000628829002
81,5,941.0110611408682,6,1682.4600601505488,0.8299998007714748
53,5,1143.9907545766898,6,1989.6222398304528,0.780000351369381
52,5,1410.2077335081121,6,1983.189031790463,0.7699998095631599
63,5,1556.6025409370536,6,2299.7428791017974,0.7650000043213367
69,5,1152.0735521571512,6,1748.640396693453,0.7650000043213367
74,5,936.4796890377315,5,1597.9160049442594,0.7650000043213367
94,5,1100.606135963003,6,1996.7355908968311,0.7499996572732925
91,5,790.6728785081482,6,1295.9744926020571,0.7299999706447124
98,5,1431.2750420252987,6,2066.0230235108643,0.7299999706447124
79,5,1256.0712363135278,5,1752.233907050842,0.7050000131130219
58,5,1768.2117668652797,5,2524.9343051843125,0.7049995474517345
59,5,1206.5815097525847,5,1710.3324402728172,0.6899996660649776
56,5,916.5304281668705,6,1557.467357532822,0.6699999794363976
66,5,1876.9168850520907,6,2873.837171156444,0.6699999794363976
50,5,1247.9936399361197,5,1915.4792203047145,0.6200000643730164
84,5,1233.1138210757197,4,2152.725152019396,0.6150002591311932
98,5,1431.2750420252987,5,2066.0230235108643,0.6150002591311932
62,5,1922.4190918272438,6,2589.485055581954,0.6099999882280827
57,5,884.6256854062165,5,1532.1942145983012,0.6050001829862595
60,5,1608.5030369279395,6,2387.970945678596,0.5850000306963921
82,5,1735.0616272291118,6,2580.731184443985,0.5850000306963921
76,5,1182.3991169990545,6,1914.3997899314,0.5800002254545689
96,5,988.2206954666469,6,1611.4325374593996,0.5700001493096352
77,5,1376.802557887294,6,2242.2734484960424,0.5649998784065247
90,5,1758.3008511609353,6,2693.750475673127,0.5649998784065247
86,5,1015.4787879004366,6,1737.5357068490462,0.5550002679228783
64,5,1055.659449478394,5,1928.6498707242145,0.5499999970197678
63,5,1556.6025409370536,5,2299.7428791017974,0.5450001917779446
84,5,1233.1138210757197,5,2152.725152019396,0.5450001917779446
62,5,1922.4190918272438,5,2589.485055581954,0.5350001156330109
60,5,1608.5030369279395,5,2387.970945678596,0.520000234246254
51,5,1345.9096027950316,5,1986.2883969473676,0.5199997685849667
89,5,1339.9724335195751,6,2153.82039829542,0.5199997685849667
97,5,1405.2884389066583,6,2315.3749196227413,0.5199997685849667
94,5,1100.606135963003,5,1996.7355908968311,0.5149999633431435
53,5,1143.9907545766898,5,1989.6222398304528,0.5000000819563866
92,5,1117.1473332810053,4,1979.8692652845116,0.49499981105327606
65,5,1282.6740276617209,5,2213.5230282591256,0.47500012442469597
52,5,1410.2077335081121,5,1983.189031790463,0.47499965876340866
78,5,1558.1506079642459,6,2249.9778259497766,0.46999985352158546
50,5,1247.9936399361197,0,1915.4792203047145,0.46500004827976227
89,5,1339.9724335195751,5,2153.8203982954196,0.46000024303793907
56,5,916.5304281668705,5,1557.467357532822,0.45999977737665176
92,5,1117.1473332810053,5,1861.9731578848084,0.4550004377961159
54,5,1168.064592307564,5,1743.329748561617,0.45499997213482857
55,5,1259.1855640325919,5,1999.1540260318266,0.45499997213482857
66,5,1876.9168850520907,5,2873.837171156444,0.45000016689300537
70,5,1629.1296940298462,5,2623.161886667489,0.45000016689300537
61,5,1549.1264997022972,5,2352.933068473665,0.44999970123171806
67,5,1419.308009067588,5,2236.137244587473,0.4450003616511822
68,5,1591.9084693530253,5,2235.2630005077226,0.44499989598989487
69,5,1152.0735521571512,5,1748.6403966934529,0.44499989598989487
71,5,1650.5048958306124,5,2630.708571418748,0.44499989598989487
72,5,1593.0691957772583,6,2507.223807213902,0.44499989598989487
79,5,1256.0712363135278,6,1752.233907050842,0.44499989598989487
73,5,1452.5575668697784,5,2081.1814607840965,0.44000009074807167
72,5,1593.0691957772583,5,2507.223807213902,0.43999962508678436
76,5,1182.3991169990545,5,1914.3997899313997,0.4350002855062485
61,5,1549.1264997022972,6,2352.933068473665,0.43000001460313797
75,5,1450.579742789711,5,2422.30655625119,0.43000001460313797
90,5,1758.3008511609353,5,2693.750475673127,0.43000001460313797
93,5,1133.925192693276,6,1986.26632319989,0.43000001460313797
77,5,1376.802557887294,5,2242.2734484960424,0.4250002093613148
81,5,941.0110611408682,5,1682.4600601505488,0.4250002093613148
83,5,1855.8232521134737,5,2672.524756810737,0.4250002093613148
67,5,1419.308009067588,6,2236.137244587473,0.42499974370002747
80,5,1751.1627115983506,5,2501.0006940985704,0.42499974370002747
91,5,790.6728785081482,5,1295.9744926020571,0.42499974370002747
96,5,988.2206954666469,5,1611.4325374593998,0.42499974370002747
87,5,908.0934266645307,5,1503.1184074774803,0.4200004041194916
85,5,1101.886328793242,5,2006.1550577926107,0.41999993845820427
95,5,1584.670173690327,5,2584.4060527487595,0.4150001332163811
82,5,1735.0616272291118,5,2580.731184443985,0.41499966755509377
88,5,1297.2979616072162,5,2217.5946528975846,0.41499966755509377
86,5,1015.4787879004366,5,1737.5357068490462,0.4100003279745579
75,5,1450.579742789711,6,2422.30655625119,0.40999986231327057
99,5,1398.0634772664034,5,1932.4500414687604,0.39999978616833687
97,5,1405.2884389066583,4,2386.707113350722,0.3900001756846905
73,5,1452.5575668697784,6,2081.1814607840965,0.3800000995397568
99,5,1398.0634772664034,6,1932.4500414687604,0.37999963387846947
97,5,1405.2884389066583,5,2315.3749196227413,0.350000336766243
63,5,1556.6025409370536,4,2299.742879101797,0.3450000658631325
60,5,1608.5030369279395,4,2387.970945678596,0.3400002606213093
55,5,1259.1855640325919,4,2097.7325509295747,0.3200001083314419
93,5,1133.925192693276,4,2061.5267015856475,0.3150003030896187
52,5,1410.2077335081121,4,2292.23793340563,0.3049997612833977
53,5,1143.9907545766898,4,2033.4517172916776,0.3049997612833977
89,5,1339.9724335195751,4,2346.861496526364,0.2900003455579281
66,5,1876.9168850520907,4,3208.6989511210695,0.2850000746548176
72,5,1593.0691957772583,4,2685.7810634090515,0.2850000746548176
76,5,1182.3991169990545,4,1984.4051028472386,0.2800002694129944
81,5,941.0110611408682,4,1715.0468807391444,0.2799998037517071
83,5,1855.8232521134737,4,2672.5247568107375,0.2799998037517071
86,5,1015.4787879004366,4,1737.5357068490462,0.2749999985098839
78,5,1558.1506079642459,4,2249.9778259497766,0.2700001932680607
79,5,1256.0712363135278,4,1752.233907050842,0.260000117123127
91,5,790.6728785081482,4,1303.8481493814977,0.2599996514618397
59,5,1206.5815097525847,4,1710.3324402728172,0.23499969393014908
58,5,1768.2117668652797,4,2524.9343051843125,0.19999966025352478
57,5,884.6256854062165,4,1532.1942145983012,0.1900000497698784
98,5,1431.2750420252987,3,2230.27265660867,0.18499977886676788
50,5,1247.9936399361197,4,1915.4792203047145,0.1750001683831215
51,5,1345.9096027950316,4,1986.2883969473676,0.1700003631412983
54,5,1168.064592307564,4,1743.3297485616167,0.169999897480011
64,5,1055.659449478394,4,1941.89925901078,0.1650000922381878
62,5,1922.4190918272438,4,2589.485055581954,0.1600002869963646
56,5,916.5304281668705,4,1618.599513086581,0.15999982133507729
61,5,1549.1264997022972,4,2352.933068473665,0.1500002108514309
69,5,1152.0735521571512,4,1748.6403966934529,0.1500002108514309
65,5,1282.6740276617209,4,2301.467922421598,0.14999974519014359
82,5,1735.0616272291118,4,2580.731184443985,0.14999974519014359
68,5,1591.9084693530253,4,2571.317474825203,0.1449999399483204
70,5,1629.1296940298462,4,2623.161886667489,0.1449999399483204
71,5,1650.5048958306124,4,2796.524965462903,0.1449999399483204
75,5,1450.579742789711,4,2422.30655625119,0.1449999399483204
